number_of_reviews,calculated_host_listings_count,neighbourhood_group,room_type,price
0.003683241252302026,0.0031055900621118036,0.5,1.0,30
0.17863720073664827,0.009316770186335404,0.0,0.0,60
0.09208103130755065,0.0031055900621118036,0.25,0.0,135
0.009208103130755065,0.02173913043478261,0.0,1.0,20
0.0055248618784530384,0.2546583850931677,0.25,0.5,256
0.009208103130755065,1.0,0.25,0.5,263
0.003683241252302026,0.30434782608695654,0.25,0.0,52
0.09023941068139964,0.0031055900621118036,0.25,0.0,70
0.15285451197053407,0.0031055900621118036,0.5,0.5,79
0.02394106813996317,0.09006211180124223,0.0,0.0,65
0.022099447513812154,0.09006211180124223,0.0,1.0,38
0.0,0.09937888198757763,0.5,0.0,47
0.0,0.7049689440993788,0.25,0.5,255
0.001841620626151013,0.06832298136645962,0.0,0.0,42
0.0,0.36024844720496896,0.25,0.5,269
0.014732965009208104,0.0,0.0,0.0,50
0.0,0.7049689440993788,0.25,0.5,245
0.0,0.18633540372670807,0.25,0.5,160
0.0055248618784530384,0.037267080745341616,0.25,0.5,120
0.016574585635359115,1.0,0.25,0.5,474
0.0,1.0,0.25,0.5,260
0.003683241252302026,0.14596273291925466,0.25,0.5,130
0.001841620626151013,0.2546583850931677,0.25,0.5,170
0.040515653775322284,0.0031055900621118036,0.5,0.5,229
0.01841620626151013,0.0031055900621118036,0.25,0.0,99
0.0,0.06211180124223602,0.0,0.0,48
0.1289134438305709,0.0031055900621118036,0.5,0.0,84
0.001841620626151013,0.009316770186335404,0.5,0.0,45
0.03683241252302026,0.006211180124223604,0.0,0.0,55
0.001841620626151013,0.2546583850931677,0.25,0.5,279
0.009208103130755065,0.09937888198757763,0.5,0.0,45
0.003683241252302026,1.0,0.25,0.5,408
0.0,0.08695652173913043,0.0,0.0,119
0.0,0.006211180124223604,0.25,0.5,300
0.02578268876611418,0.02173913043478261,0.25,0.0,105
0.001841620626151013,0.11801242236024845,0.0,0.0,50
0.3812154696132597,0.0031055900621118036,0.5,0.0,52
0.03130755064456722,0.0,0.0,1.0,25
0.003683241252302026,0.006211180124223604,0.0,0.0,68
0.016574585635359115,0.2670807453416149,0.25,0.5,117
0.1252302025782689,0.0031055900621118036,0.25,0.0,59
0.001841620626151013,0.018633540372670804,0.25,0.0,329
0.022099447513812154,0.009316770186335404,0.0,0.0,40
0.0055248618784530384,0.0031055900621118036,0.25,0.5,171
0.0,0.28260869565217395,0.25,0.5,225
0.014732965009208104,0.006211180124223604,0.25,0.0,150
0.0,0.14596273291925466,0.25,0.5,95
0.0055248618784530384,0.06211180124223602,0.25,0.5,260
0.001841620626151013,0.06832298136645962,0.0,0.0,42
0.01289134438305709,0.14596273291925466,0.25,0.5,84
0.09760589318600368,0.006211180124223604,0.0,0.0,70
0.0,0.012422360248447204,0.0,0.0,38
0.001841620626151013,0.13975155279503104,0.25,0.5,222
0.01289134438305709,0.0031055900621118036,0.0,0.0,85
0.0,0.009316770186335404,0.25,0.5,135
0.01841620626151013,0.006211180124223604,0.0,0.0,51
0.03683241252302026,0.07763975155279502,0.25,0.0,199
0.0,0.0,0.0,0.0,95
0.0,0.13664596273291924,0.25,0.5,675
0.014732965009208104,0.0031055900621118036,0.0,0.0,55
0.0,0.08074534161490682,0.25,0.5,135
0.0,0.36024844720496896,0.25,0.5,239
0.003683241252302026,1.0,0.25,0.5,244
0.0,0.009316770186335404,0.25,0.5,89
0.009208103130755065,0.0,0.0,1.0,30
0.0,0.28260869565217395,0.25,0.5,239
0.06261510128913444,0.0,0.5,0.0,80
0.0,0.36024844720496896,0.25,0.5,199
0.009208103130755065,0.0031055900621118036,0.0,0.0,38
0.18968692449355434,0.015527950310559004,0.25,0.0,64
0.001841620626151013,0.2670807453416149,0.25,0.5,117
0.0,0.04037267080745341,0.5,0.0,39
0.09392265193370167,0.0,0.0,0.0,39
0.0994475138121547,0.0,0.0,0.0,70
0.0055248618784530384,0.14596273291925466,0.0,0.5,159
0.0718232044198895,0.009316770186335404,0.75,0.0,34
0.01289134438305709,0.2670807453416149,0.25,0.5,133
0.08103130755064457,0.009316770186335404,0.0,0.0,60
0.001841620626151013,0.13975155279503104,0.25,0.5,111
0.26335174953959484,0.012422360248447204,0.5,0.0,55
0.0,0.0,1.0,0.0,65
0.03683241252302026,0.006211180124223604,0.0,0.0,60
0.0,0.006211180124223604,0.25,0.0,100
0.001841620626151013,0.015527950310559004,0.25,0.0,166
0.014732965009208104,0.009316770186335404,0.0,0.5,80
0.020257826887661142,0.009316770186335404,0.0,0.0,43
0.001841620626151013,0.0,0.25,0.0,410
0.14732965009208104,0.009316770186335404,0.5,0.0,60
0.003683241252302026,0.09006211180124223,0.25,0.0,50
0.03683241252302026,0.0,0.25,1.0,75
0.003683241252302026,0.006211180124223604,0.0,0.0,68
0.07550644567219153,0.015527950310559004,0.0,0.0,60
0.003683241252302026,0.006211180124223604,0.25,1.0,79
0.029465930018416207,0.0,0.25,0.5,167
0.04419889502762431,0.009316770186335404,0.5,0.5,107
0.1841620626151013,0.0031055900621118036,0.0,0.0,72
0.001841620626151013,0.0031055900621118036,0.25,0.5,165
0.0,0.0031055900621118036,0.0,1.0,40
0.0,0.36024844720496896,0.25,0.5,139
0.020257826887661142,0.0,0.5,1.0,35
0.0,0.02484472049689441,0.25,0.0,100
0.0,0.13664596273291924,0.25,0.5,350
0.001841620626151013,0.09937888198757763,0.5,0.0,43
0.0,0.7049689440993788,0.25,0.5,297
0.0055248618784530384,0.0,0.0,0.5,85
0.0,0.02484472049689441,0.25,0.0,100
0.0,0.09937888198757763,0.5,0.0,32
0.009208103130755065,0.28260869565217395,0.25,0.5,135
0.003683241252302026,0.08695652173913043,0.25,0.5,160
0.001841620626151013,0.7049689440993788,0.25,0.5,285
0.0,0.012422360248447204,0.25,0.5,170
0.0,0.009316770186335404,0.25,0.5,150
0.001841620626151013,0.2546583850931677,0.25,0.5,225
0.04419889502762431,0.0,0.5,0.0,55
0.02394106813996317,0.012422360248447204,0.5,0.0,50
0.0,0.2546583850931677,0.25,0.5,205
0.016574585635359115,1.0,0.25,0.5,256
0.0423572744014733,0.02173913043478261,0.0,0.0,49
0.022099447513812154,0.09006211180124223,0.25,0.5,130
0.0,0.0,0.0,0.0,350
0.001841620626151013,0.06521739130434782,0.0,0.0,36
0.0055248618784530384,0.13664596273291924,0.25,0.5,699
0.0,0.09937888198757763,0.5,0.0,30
0.0,0.36024844720496896,0.25,0.5,239
0.0,0.0,0.0,1.0,35
0.0,0.0,0.25,0.0,62
0.0,0.012422360248447204,0.25,0.5,150
0.13627992633517497,0.0,0.5,0.0,65
0.001841620626151013,0.06211180124223602,0.0,0.0,48
0.0,0.13664596273291924,0.25,0.5,714
0.05156537753222836,0.006211180124223604,0.5,0.5,149
0.02578268876611418,0.0031055900621118036,0.5,0.0,80
0.001841620626151013,0.04037267080745341,0.25,0.5,748
0.020257826887661142,0.006211180124223604,0.75,0.0,30
0.003683241252302026,0.0,0.25,0.5,250
0.0055248618784530384,0.02484472049689441,0.25,0.0,252
0.0,0.006211180124223604,0.25,0.0,100
0.001841620626151013,0.06211180124223602,0.25,0.5,190
0.0,0.009316770186335404,0.25,0.5,275
0.0,0.012422360248447204,0.25,0.0,55
0.04972375690607735,0.0,0.0,0.0,44
0.01289134438305709,0.049689440993788817,0.0,0.5,123
0.0,0.06521739130434782,0.25,0.0,65
0.0,0.30434782608695654,0.5,0.0,46
0.003683241252302026,0.009316770186335404,1.0,1.0,28
0.0,0.7049689440993788,0.25,0.5,215
0.0,0.015527950310559004,0.5,0.0,47
0.04419889502762431,0.0,0.0,0.0,65
0.001841620626151013,0.009316770186335404,1.0,1.0,28
0.0,0.36024844720496896,0.25,0.5,239
0.001841620626151013,0.012422360248447204,0.0,0.0,90
0.001841620626151013,0.0031055900621118036,0.0,0.0,50
0.0055248618784530384,0.02484472049689441,0.25,0.0,252
0.001841620626151013,0.0031055900621118036,0.0,0.0,49
0.009208103130755065,0.0031055900621118036,0.25,0.5,120
0.0423572744014733,0.012422360248447204,0.25,1.0,49
0.0,0.08695652173913043,0.25,0.5,239
0.0,0.30434782608695654,0.5,0.0,59
0.003683241252302026,0.30434782608695654,0.0,0.0,41
0.0055248618784530384,0.037267080745341616,0.25,0.5,120
0.001841620626151013,0.2546583850931677,0.25,0.5,191
0.0055248618784530384,0.02173913043478261,0.25,0.0,799
0.0055248618784530384,0.0,0.25,0.0,370
0.0,0.006211180124223604,0.25,0.0,100
0.04788213627992634,0.0031055900621118036,0.0,1.0,25
0.001841620626151013,0.027950310559006212,0.0,0.5,300
0.007366482504604052,0.07453416149068322,0.25,0.5,139
0.0,0.0,0.25,0.5,200
0.0423572744014733,0.07142857142857142,0.0,0.5,199
0.020257826887661142,0.009316770186335404,0.5,0.0,50
0.001841620626151013,0.36024844720496896,0.25,0.5,235
0.0055248618784530384,0.027950310559006212,0.25,0.0,450
0.0,0.0,0.25,0.5,235
0.0,0.009316770186335404,0.25,0.0,100
0.007366482504604052,0.0031055900621118036,0.0,0.5,63
0.014732965009208104,0.14596273291925466,0.25,0.5,87
0.009208103130755065,0.027950310559006212,0.25,0.5,180
0.003683241252302026,0.2670807453416149,0.25,0.5,150
0.009208103130755065,0.037267080745341616,0.0,1.0,28
0.04419889502762431,0.006211180124223604,0.75,0.0,34
0.007366482504604052,0.14596273291925466,0.25,0.5,87
0.009208103130755065,0.0031055900621118036,0.0,0.5,450
0.003683241252302026,1.0,0.25,0.5,229
0.0,0.0031055900621118036,0.0,1.0,25
0.011049723756906077,0.009316770186335404,0.5,0.0,50
0.001841620626151013,0.02173913043478261,0.25,0.0,799
0.02394106813996317,0.0031055900621118036,0.5,0.0,65
0.0,0.14596273291925466,0.0,0.5,149
0.845303867403315,0.0,0.5,0.0,45
0.034990791896869246,0.02173913043478261,0.5,0.0,40
0.0,0.28260869565217395,0.25,0.5,135
0.0,0.027950310559006212,0.0,0.0,41
0.18784530386740333,0.0031055900621118036,0.0,0.0,50
0.03130755064456722,0.006211180124223604,0.25,1.0,45
0.001841620626151013,1.0,0.25,0.5,185
0.4732965009208103,0.02484472049689441,0.0,0.0,50
0.001841620626151013,0.13975155279503104,0.25,0.5,150
0.001841620626151013,0.13975155279503104,0.25,0.5,175
0.06629834254143646,0.006211180124223604,0.0,0.0,72
0.0,0.02173913043478261,0.0,1.0,22
0.0,0.08695652173913043,0.0,0.0,119
0.14917127071823205,0.009316770186335404,0.25,1.0,69
0.0055248618784530384,0.08074534161490682,0.25,0.5,125
0.029465930018416207,0.006211180124223604,1.0,1.0,28
0.001841620626151013,0.02484472049689441,0.25,0.0,209
0.04419889502762431,0.0,0.5,0.0,55
0.003683241252302026,0.30434782608695654,0.5,0.0,62
0.001841620626151013,0.13664596273291924,0.25,0.5,675
0.011049723756906077,0.012422360248447204,0.25,0.0,180
0.053406998158379376,0.0,0.5,0.0,49
0.0,0.09937888198757763,0.25,0.0,29
0.001841620626151013,0.36024844720496896,0.25,0.5,239
0.011049723756906077,0.14596273291925466,0.0,0.5,159
0.0,0.009316770186335404,0.25,0.5,399
0.007366482504604052,1.0,0.25,0.0,204
0.0055248618784530384,0.06521739130434782,0.25,0.0,75
0.0,1.0,0.25,0.5,200
0.04788213627992634,0.0031055900621118036,0.5,1.0,37
0.03130755064456722,0.012422360248447204,0.0,0.5,155
0.0,0.08695652173913043,0.25,0.5,175
0.0,0.015527950310559004,0.25,0.0,209
0.0,0.0031055900621118036,0.25,0.0,55
0.0,0.7049689440993788,0.25,0.5,314
0.016574585635359115,0.0031055900621118036,0.0,0.0,149
0.4732965009208103,0.0031055900621118036,0.5,0.0,60
0.0,0.28260869565217395,0.25,0.5,165
0.0,0.009316770186335404,0.25,0.0,55
0.001841620626151013,0.02484472049689441,0.25,0.5,140
0.016574585635359115,0.13664596273291924,0.25,0.5,699
0.14917127071823205,0.0031055900621118036,0.0,0.0,68
0.02394106813996317,0.0,0.5,0.0,70
0.0055248618784530384,0.28260869565217395,0.25,0.5,239
0.014732965009208104,0.0,0.5,0.0,37
0.03867403314917127,0.0031055900621118036,0.5,1.0,26
0.0,0.0031055900621118036,0.0,0.0,55
0.0055248618784530384,0.04037267080745341,0.5,0.0,43
0.016574585635359115,0.2670807453416149,0.25,0.5,142
0.029465930018416207,0.006211180124223604,0.5,0.5,95
0.08287292817679558,0.0,0.0,0.0,85
0.009208103130755065,0.02484472049689441,0.25,0.5,150
0.0,0.18633540372670807,0.25,0.5,215
0.001841620626151013,0.0031055900621118036,0.25,0.0,38
0.001841620626151013,0.13043478260869565,0.25,0.5,650
0.009208103130755065,0.13664596273291924,0.25,0.5,699
0.0,0.06832298136645962,0.0,0.0,42
0.001841620626151013,0.006211180124223604,0.0,0.5,120
0.007366482504604052,0.006211180124223604,0.5,1.0,30
0.14548802946593004,0.02173913043478261,0.25,0.0,105
0.001841620626151013,0.015527950310559004,0.0,1.0,29
0.011049723756906077,0.012422360248447204,0.25,0.0,100
0.32044198895027626,0.0,0.0,0.0,35
0.001841620626151013,0.2546583850931677,0.25,0.5,245
0.0055248618784530384,0.0031055900621118036,0.25,0.0,299
0.03130755064456722,0.012422360248447204,0.25,0.0,100
0.01289134438305709,0.2670807453416149,0.25,0.5,125
0.003683241252302026,0.13664596273291924,0.25,0.5,737
0.0,0.18633540372670807,0.25,0.5,300
0.5359116022099448,0.006211180124223604,0.0,0.0,79
0.0,0.009316770186335404,0.25,0.5,310
0.014732965009208104,0.0031055900621118036,0.0,0.0,55
0.0,0.009316770186335404,0.0,1.0,20
0.014732965009208104,0.02173913043478261,0.25,0.0,599
0.0,0.30434782608695654,0.5,0.0,59
0.0,0.02484472049689441,0.25,0.0,100
0.09576427255985268,0.0031055900621118036,0.25,0.5,96
0.001841620626151013,0.08074534161490682,0.25,0.5,110
0.003683241252302026,0.006211180124223604,0.0,1.0,26
0.01841620626151013,0.0,0.0,0.5,125
0.001841620626151013,0.13664596273291924,0.25,0.5,675
0.0,0.28260869565217395,0.25,0.5,239
0.0,0.0,0.0,0.5,350
0.0,0.18633540372670807,0.25,0.5,310
0.02394106813996317,0.0,0.0,0.0,125
0.0,0.7049689440993788,0.25,0.5,320
0.003683241252302026,0.015527950310559004,0.0,0.5,200
0.034990791896869246,0.006211180124223604,0.75,0.0,35
0.0,0.06211180124223602,0.0,0.0,48
0.003683241252302026,0.14596273291925466,0.25,0.5,87
0.001841620626151013,0.0,0.25,0.5,560
0.001841620626151013,0.027950310559006212,0.25,0.0,425
0.11786372007366483,0.0031055900621118036,0.0,0.0,68
0.020257826887661142,0.006211180124223604,1.0,0.5,57
0.001841620626151013,0.13975155279503104,0.25,0.5,130
0.20441988950276244,0.0,0.0,0.0,32
0.007366482504604052,0.28260869565217395,0.25,0.5,190
0.04419889502762431,0.0031055900621118036,0.25,0.0,95
0.003683241252302026,0.0031055900621118036,0.0,1.0,29
0.0,0.11801242236024845,0.5,0.0,40
0.014732965009208104,0.02173913043478261,0.25,0.5,135
0.0,0.015527950310559004,0.25,0.5,500
0.0,0.006211180124223604,0.0,0.0,77
0.10128913443830571,0.015527950310559004,0.5,0.0,116
0.13812154696132597,0.031055900621118012,0.0,0.0,55
0.034990791896869246,0.0,0.0,0.0,75
0.0,0.027950310559006212,0.25,0.0,425
0.007366482504604052,0.0031055900621118036,0.0,0.5,75
0.0,0.7049689440993788,0.25,0.5,245
0.06813996316758748,0.0031055900621118036,0.25,0.0,53
0.0,0.18633540372670807,0.25,0.5,200
0.0,0.0031055900621118036,0.5,0.0,60
0.016574585635359115,0.06211180124223602,0.25,0.5,280
0.143646408839779,0.0,0.0,0.5,150
0.15285451197053407,0.02173913043478261,0.0,0.0,51
0.0,0.18633540372670807,0.25,0.5,382
0.02578268876611418,0.037267080745341616,0.0,0.0,119
0.001841620626151013,0.009316770186335404,0.5,1.0,25
0.007366482504604052,0.06521739130434782,0.0,0.0,55
0.0,0.08695652173913043,0.0,0.0,89
0.007366482504604052,0.28260869565217395,0.25,0.5,168
0.0,0.7049689440993788,0.25,0.5,338
0.027624309392265196,0.02484472049689441,0.0,0.0,45
0.009208103130755065,0.0,0.0,1.0,50
0.001841620626151013,0.09937888198757763,0.25,0.0,33
0.2965009208103131,0.0031055900621118036,0.25,0.0,110
0.02578268876611418,0.0031055900621118036,0.5,0.0,49
0.0,0.0,0.25,0.0,358
0.03867403314917127,0.0,0.75,0.5,135
0.003683241252302026,0.015527950310559004,0.0,0.0,50
0.0,0.08385093167701863,0.25,0.0,60
0.001841620626151013,0.2546583850931677,0.0,0.5,202
0.0055248618784530384,0.0031055900621118036,0.5,0.5,69
0.016574585635359115,0.0031055900621118036,0.5,0.0,59
0.0,0.36024844720496896,0.25,0.5,135
0.003683241252302026,0.0031055900621118036,0.5,0.5,238
0.014732965009208104,0.009316770186335404,0.0,0.0,45
0.040515653775322284,0.006211180124223604,0.25,1.0,49
0.020257826887661142,0.02484472049689441,0.25,0.5,240
0.0,0.28260869565217395,0.25,0.5,185
0.0,0.012422360248447204,0.25,0.0,100
0.02578268876611418,0.09006211180124223,0.0,1.0,38
0.03683241252302026,0.02484472049689441,0.25,0.5,260
0.014732965009208104,0.0,0.25,0.0,100
0.001841620626151013,0.36024844720496896,0.25,0.5,369
0.0055248618784530384,0.006211180124223604,0.25,1.0,77
0.001841620626151013,0.0,0.25,0.0,999
0.003683241252302026,0.2546583850931677,0.25,0.5,149
0.02394106813996317,0.006211180124223604,0.0,0.0,49
0.053406998158379376,0.0,0.0,0.0,60
0.009208103130755065,0.07142857142857142,0.25,1.0,32
0.058931860036832415,0.006211180124223604,0.0,0.0,55
0.0,0.08695652173913043,0.25,0.5,206
0.02394106813996317,0.012422360248447204,0.25,0.5,99
0.0,0.11801242236024845,0.0,0.0,57
0.03314917127071823,0.009316770186335404,0.5,0.0,89
0.001841620626151013,0.02173913043478261,0.25,0.5,225
0.0,1.0,0.25,0.5,100
0.009208103130755065,0.0,1.0,0.0,65
0.003683241252302026,0.0,0.25,0.0,100
0.01289134438305709,0.049689440993788817,0.0,0.5,120
0.0,0.031055900621118012,0.5,0.0,35
0.007366482504604052,0.04658385093167701,0.25,0.0,99
0.0994475138121547,0.006211180124223604,0.5,0.5,150
0.001841620626151013,0.09006211180124223,0.25,0.0,65
0.003683241252302026,0.08695652173913043,0.0,0.0,119
0.07366482504604052,0.015527950310559004,0.0,0.0,65
0.0055248618784530384,0.006211180124223604,0.0,0.0,130
0.011049723756906077,1.0,0.25,0.5,240
0.029465930018416207,1.0,0.25,0.0,256
0.001841620626151013,0.2546583850931677,0.25,0.5,169
0.16390423572744015,0.0031055900621118036,0.0,0.0,72
0.0,0.015527950310559004,0.25,0.0,275
0.0,0.0,0.25,0.5,240
0.0,0.08695652173913043,0.0,0.0,119
0.020257826887661142,0.009316770186335404,0.0,0.5,79
0.0570902394106814,0.0,0.25,0.0,63
0.007366482504604052,0.015527950310559004,0.0,0.0,38
0.034990791896869246,0.02173913043478261,0.25,0.5,140
0.1860036832412523,0.0031055900621118036,0.5,0.0,25
0.09392265193370167,0.02173913043478261,0.5,0.0,40
0.003683241252302026,0.0031055900621118036,0.0,0.5,185
0.08103130755064457,0.018633540372670804,0.25,0.5,1000
0.001841620626151013,0.13975155279503104,0.25,0.5,200
0.0,0.07142857142857142,0.25,1.0,35
0.011049723756906077,0.015527950310559004,0.25,0.0,209
0.0,0.09937888198757763,0.25,0.0,33
0.0,0.18633540372670807,0.25,0.5,190
0.01289134438305709,0.049689440993788817,0.0,0.5,127
0.007366482504604052,1.0,0.25,0.5,247
0.007366482504604052,0.0031055900621118036,0.25,0.5,140
0.0,0.006211180124223604,0.25,0.0,100
0.020257826887661142,0.2670807453416149,0.25,0.5,125
0.02578268876611418,1.0,0.25,0.5,255
0.19521178637200737,0.009316770186335404,0.5,0.0,30
0.0,0.7049689440993788,0.25,0.5,282
0.001841620626151013,0.36024844720496896,0.25,0.5,369
0.016574585635359115,0.018633540372670804,0.25,0.5,2000
0.2578268876611418,0.0,0.25,0.5,210
0.01289134438305709,1.0,0.25,0.5,234
0.003683241252302026,0.049689440993788817,0.0,0.5,186
0.0,0.36024844720496896,0.25,0.5,219
0.001841620626151013,0.28260869565217395,0.25,0.5,202
0.001841620626151013,0.0031055900621118036,0.0,0.5,282
0.0,0.02173913043478261,0.25,0.5,225
0.0,0.0,0.5,0.0,80
0.001841620626151013,0.012422360248447204,0.25,0.0,50
0.0,0.009316770186335404,0.25,0.5,140
0.0,0.30434782608695654,0.5,0.0,45
0.0,0.13975155279503104,0.25,0.5,150
0.0,0.7049689440993788,0.25,0.5,316
0.007366482504604052,0.012422360248447204,0.25,0.0,48
0.0,0.0,0.0,0.5,350
0.0,0.08695652173913043,0.25,0.5,225
0.003683241252302026,0.07142857142857142,0.25,1.0,35
0.01841620626151013,1.0,0.25,0.5,221
0.001841620626151013,0.28260869565217395,0.25,0.5,185
0.07918968692449356,0.018633540372670804,0.0,0.0,95
0.0,0.7049689440993788,0.25,0.5,271
0.0,0.13664596273291924,0.25,0.5,475
0.027624309392265196,0.0,0.25,0.5,396
0.007366482504604052,0.0031055900621118036,0.25,0.0,85
0.001841620626151013,0.009316770186335404,0.25,0.0,62
0.001841620626151013,0.28260869565217395,0.25,0.5,225
0.0,0.07142857142857142,0.25,1.0,32
0.06998158379373849,0.037267080745341616,0.0,0.0,139
0.47513812154696133,0.02484472049689441,0.0,0.0,70
0.0,0.05590062111801242,0.25,0.5,400
0.09576427255985268,0.009316770186335404,0.5,0.0,129
0.001841620626151013,0.05590062111801242,0.5,0.0,34
0.003683241252302026,0.012422360248447204,0.25,0.0,100
0.05156537753222836,0.0031055900621118036,0.0,0.0,70
0.10313075506445672,0.009316770186335404,0.0,0.0,33
0.0,0.7049689440993788,0.25,0.5,206
0.0,0.027950310559006212,0.25,0.0,500
0.0,0.0,0.0,0.0,90
0.12154696132596686,0.0,0.0,0.5,99
0.0055248618784530384,0.02484472049689441,0.25,0.5,150
0.0,0.28260869565217395,0.25,0.5,299
0.009208103130755065,0.015527950310559004,0.0,0.0,45
0.02394106813996317,0.006211180124223604,0.0,0.5,159
0.007366482504604052,1.0,0.25,0.5,255
0.02394106813996317,0.015527950310559004,0.25,0.0,50
0.0055248618784530384,0.009316770186335404,0.5,1.0,24
0.141804788213628,0.018633540372670804,0.0,0.0,38
0.0,0.28260869565217395,0.25,0.5,140
0.0,0.7049689440993788,0.25,0.5,312
0.0055248618784530384,0.009316770186335404,0.0,1.0,40
0.0,0.18633540372670807,0.25,0.5,210
0.0,0.015527950310559004,0.25,0.0,500
0.0,0.006211180124223604,0.25,0.0,100
0.0,0.18633540372670807,0.25,0.5,470
0.001841620626151013,0.0031055900621118036,0.0,0.0,69
0.43830570902394106,0.02484472049689441,0.0,0.0,70
0.0,0.0031055900621118036,0.25,0.5,1100
0.0,1.0,0.25,0.5,699
0.0,0.0,0.0,0.0,58
0.0055248618784530384,0.015527950310559004,0.5,0.0,55
0.01289134438305709,0.0,0.25,0.5,160
0.0,1.0,0.25,0.5,184
0.0,0.7049689440993788,0.25,0.5,294
0.1141804788213628,0.0,0.25,0.0,99
0.011049723756906077,0.13664596273291924,0.25,0.5,675
0.0055248618784530384,0.0031055900621118036,0.0,0.0,55
0.0,0.13664596273291924,0.25,0.5,225
0.0,0.7049689440993788,0.25,0.5,248
0.0055248618784530384,0.13043478260869565,0.25,0.0,55
0.022099447513812154,0.09006211180124223,0.0,1.0,36
0.001841620626151013,0.0,0.25,0.0,86
0.003683241252302026,0.13664596273291924,0.25,0.5,188
0.0055248618784530384,0.012422360248447204,0.25,0.0,100
0.0,0.0031055900621118036,0.25,0.5,950
0.0,0.28260869565217395,0.25,0.5,245
0.05524861878453039,0.0,0.0,0.5,156
0.0,0.7049689440993788,0.25,0.5,278
0.003683241252302026,0.0031055900621118036,0.25,0.0,55
0.04788213627992634,0.009316770186335404,0.0,0.0,65
0.007366482504604052,0.0,0.0,0.0,58
0.022099447513812154,0.02173913043478261,0.25,0.0,499
0.001841620626151013,0.28260869565217395,0.25,0.5,250
0.022099447513812154,0.07453416149068322,0.25,0.5,103
0.0,0.7049689440993788,0.25,0.5,303
0.001841620626151013,0.28260869565217395,0.25,0.5,184
0.009208103130755065,0.08074534161490682,0.25,0.5,120
0.001841620626151013,0.30434782608695654,0.5,0.0,39
0.014732965009208104,0.018633540372670804,0.25,0.0,299
0.003683241252302026,0.0031055900621118036,0.25,0.5,240
0.040515653775322284,0.09006211180124223,0.0,0.5,265
0.0,0.09937888198757763,0.5,0.0,28
0.001841620626151013,0.018633540372670804,0.0,0.5,8000
0.003683241252302026,0.009316770186335404,0.25,0.5,160
0.001841620626151013,0.2546583850931677,0.25,0.5,195
0.0,0.009316770186335404,0.25,0.0,300
0.003683241252302026,0.13664596273291924,0.25,0.5,675
0.01289134438305709,0.012422360248447204,0.25,0.5,100
0.01289134438305709,0.0031055900621118036,0.5,0.0,45
0.08103130755064457,0.0,0.0,0.5,155
0.003683241252302026,0.11801242236024845,0.0,0.0,47
0.040515653775322284,0.07763975155279502,0.25,0.0,107
0.07734806629834254,0.0031055900621118036,0.0,0.0,42
0.040515653775322284,0.0,0.25,0.5,140
0.040515653775322284,0.0031055900621118036,0.25,1.0,45
0.0,0.06211180124223602,0.0,0.0,48
0.01841620626151013,0.009316770186335404,0.5,1.0,25
0.06445672191528545,0.015527950310559004,0.25,0.0,119
0.14917127071823205,0.0031055900621118036,0.5,0.0,70
0.0,0.05590062111801242,0.5,0.0,34
0.0,0.13975155279503104,0.25,0.5,222
0.10865561694290976,0.0,0.5,0.0,39
0.0055248618784530384,0.012422360248447204,0.25,0.5,250
0.001841620626151013,0.009316770186335404,1.0,0.0,39
0.0,0.0031055900621118036,0.0,1.0,31
0.15837937384898712,0.015527950310559004,0.25,0.0,43
0.007366482504604052,0.07453416149068322,0.25,0.5,118
0.0,1.0,0.25,0.5,159
0.01289134438305709,0.0,0.0,0.0,39
0.05156537753222836,0.012422360248447204,0.5,0.0,69
0.0423572744014733,0.0031055900621118036,0.0,0.0,120
0.13627992633517497,0.02173913043478261,0.0,0.0,52
0.007366482504604052,0.08695652173913043,0.25,0.5,140
0.0,0.0,0.25,0.5,250
0.003683241252302026,0.14596273291925466,0.25,0.5,150
0.01841620626151013,0.037267080745341616,0.25,0.5,137
0.001841620626151013,0.36024844720496896,0.25,0.5,249
0.0,0.012422360248447204,0.25,0.0,60
0.007366482504604052,1.0,0.25,0.5,470
0.003683241252302026,0.037267080745341616,0.0,0.0,50
0.020257826887661142,0.006211180124223604,1.0,0.5,110
0.0055248618784530384,0.2670807453416149,0.25,0.5,133
0.001841620626151013,0.006211180124223604,0.75,1.0,75
0.0055248618784530384,0.0,0.0,0.5,150
0.18784530386740333,0.0031055900621118036,0.0,0.0,50
0.0,0.08074534161490682,0.25,0.5,499
0.001841620626151013,0.28260869565217395,0.25,0.5,232
0.03314917127071823,0.09006211180124223,0.25,0.5,115
0.001841620626151013,0.012422360248447204,0.0,0.0,80
0.143646408839779,0.02173913043478261,0.25,0.0,85
0.003683241252302026,0.30434782608695654,0.5,0.0,40
0.0,0.28260869565217395,0.25,0.5,222
0.01841620626151013,0.0,0.5,0.5,350
0.007366482504604052,0.018633540372670804,0.25,0.5,140
0.0,0.05590062111801242,0.5,0.0,34
0.0,0.012422360248447204,0.25,0.5,170
0.0,0.7049689440993788,0.25,0.5,307
0.0,1.0,0.25,0.5,220
0.0055248618784530384,0.02484472049689441,0.25,0.5,462
0.0,0.13664596273291924,0.25,0.5,225
0.0055248618784530384,0.015527950310559004,0.25,0.5,250
0.0,0.07142857142857142,0.25,0.0,91
0.0055248618784530384,0.08695652173913043,0.25,0.5,200
0.06813996316758748,0.006211180124223604,0.25,0.5,249
